source,keyword,title,category,up_datetime,content,url
Chinatimes,公投綁大選,時論廣場》公投拉鋸 20％良心決勝（陳冠安）,時論廣場,2021-12-08 19:45,距離1218的公投只剩最後10天，戰局如何，已是全國民眾最為關注的議題。TVBS和ETtoday近期就公布最新公投民調，若以「一定會去投票」來做評估，前者顯示兩好兩壞，反萊豬和綁大選會通過；後者則是三好一壞，僅重啟核四不會通過。TVBS的數據顯示，若以同意票25%的總選舉人門檻來看，目前反萊豬27%、綁大選26%、重啟核四24%、珍愛藻礁20%。ETtoday的調查則指出，反萊豬同意為56%、不同意37.6%；綁大選同意47.5%、不同意44.2%；藻礁同意45.8%、不同意40.8%；核四45.3%同意、不同意48.6%。首先就投票率來看，兩份民調數據相近，大概都在5成至6成左右，以未綁大選的情況來看，頗具熱度。然而這其實是民進黨喊出「四個不同意」，強力催票所致。因此對公投正方來說，絕對要警惕反方的政治動員能力，從ETtoday的民調來看，對比11月的數據，已出現不同意比例增加的趨勢。不過有意思的是，「認同自己支持的政黨主張」在重啟核四、珍愛藻礁和綁大選三項公投裡都是不同意的主要理由之一，大概占1成，相較在同意者裡的比重更多。然而於反萊豬議題，在不同意理由裡卻只有2.4%。顯示即使民進黨喊四個不同意，但在萊豬議題上，卻連自家人都無法說服。ETtoday的民調顯示，支持與反對萊豬開放的比例，在一個月以來並未出現明顯變化。從此來看，反萊豬就成為民進黨、蔡英文怎樣也啃不動的一塊硬骨頭。雖然ETtoday的數據看起來民進黨的攻勢奏效，除反萊豬外都有所成果，不過TVBS的調查則呈現相反的趨勢，除反萊豬，包括綁大選、核四、藻礁的同意比例都有提升。重啟核四更是出現黃金交叉的趨勢，同意翻轉不同意，且距離25%門檻只差1%。即使是在一定會去投票者裡，同意比例最低的藻礁，目前也是因為未決定者比重相對較高，多達20%，比其他三項8%高出許多。以目前只差門檻5%的同意票來說，倘若在最後10天裡，成功說服一定會去投票裡的20%尚未決定者，轉向同意，則仍然有可能成功過關。通盤來看，兩份民調有幾個相同之處，首先就是因為反方高度動員，所以投票率不會太冷，但這對正方來說會是警訊。再來是反萊豬、綁大選可能通過，而重啟核四和珍愛藻礁則較有難度，但也並非不可能。民進黨處心積慮想打成政黨對決的情勢，從數據來看，效果相當有限，多數民眾在考慮同意或不同意時，主要都是偏議題利弊選擇，而非是從政黨偏好來思考。若以ETtoday顯示的反對理由，正方在最後10天，則需要強化說明：公投綁大選議題不會失焦，反而能讓政治人物必須對議題表態；三接工程已經傷害藻礁、現有核能發電已針對核廢有妥適處置，否則請民進黨立即關閉核二核三等論點；而處在通過邊緣的核四與藻礁，更需要大型媒體事件來擴散論點，才能力拚過關。（作者為前國民黨青年部主任）,https://www.chinatimes.com/opinion/20211208005459-262104
Chinatimes,公投綁大選,1218公投》潘孟安、周春米街頭宣講 鍾佳濱大喊「公投投不同意 縣長選鍾佳濱」,政治,2021-12-09 10:51,公投日倒數計時，民進黨9日發動全台黨公職站出街頭宣講，屏東縣長潘孟安與立委周春米一早站在雙園大橋旁大喊「四個不同意，台灣更有力」，立委莊瑞雄則守在高屏大橋、屏東市區開講，而立委鍾佳濱在屏東火車站大喊「公投投不同意，縣長選鍾佳濱」後，趕到核三廠展開民主急行軍。「公投是攸關台灣未來很重要的決定！」潘孟安在宣講時指出，台灣是否要國際化、與國際接軌，12月18的公投是很重要的關鍵，所以今天所有民進黨黨公職全體一致到各大街頭、市場進行宣導，就為了要鼓勵大家18日踴躍回家、出來投票，投出讓台灣更堅定的四個不同意，台灣若不想再亂下去，就要趕快投票去，投出四個不同意，讓台灣更國際。與潘孟安同台宣講的立委周春米也說，距離投票日不到10天，今天全國民進黨公職人員站出來，希望大家能積極熱情地站出來，這攸關台灣未來的經濟、國際、貿易、外交，與能源政策，我們要跟世界做生意、交朋友，非核家園要能永續不變，也要讓第三天然氣接收站能夠擔任能源很重要的責任，而公投是人民很重要的權利，但不要跟大選綁在一起，這樣才能清楚地表達自己的權利，所以四個公投案非常重要，請大家一起站出來。立委莊瑞雄則守在高屏大橋、屏東市區開講，他說，今天民進黨從南到北所有的公職都站出來，呼籲大家一定要投下四個不同意，這次公投攸關個人生活與國家未來長途發展，而這次走出來果真把支持者的熱情再燃起來，在菜市場、大馬路旁都可以見到支持者幫他們加油。「公投投不同意，縣長選鍾佳濱。」立委鍾佳濱一早在屏東火車站閃電宣講後，立即趕往恆春核三廠，展開「24小時不斷電-走出核三揮別核四」行動，從核三廠出發徒步走到東港東隆宮，他說，投下四個不同意，台灣更有力，四個不同意，台灣才能走出去，公投投不同意，台灣平安走下去。,https://www.chinatimes.com/realtimenews/20211209002112-260407
Chinatimes,公投綁大選,1218公投》國民黨新莊宣講 江啟臣：公投議題是過去的民進黨對決今天的民進黨,政治,2021-12-09 21:21,國民黨「公投大家挺 台灣謝謝你」公投宣講活動，9日晚間7時至10時於新莊體育館前舉辦，國民黨主席朱立倫、前主席江啟臣等人出席，晚間8時許，主持人現場高呼突破2萬人，朱立倫逐一解說四個公投，江啟臣則批評，公投議題，根本是過去的民進黨對決今天的民進黨。朱立倫表示，這四個公投都是為了人民，和政黨完全沒有關係，第一個反萊豬，毒豬是從過去到現在，從鄉下到都市，大家都知道不能吃的；第二，公投不綁大選就是浪費資源，浪費錢又浪費力氣，上次的公投他們輸掉，輸了就翻桌，這就是民進黨的想法，世界哪有這種道理？所以百姓要用我們的票，省錢又省工。第三，藻礁議題，蔡英文到現場說藻礁永存，結果現在來破壞藻礁的也是蔡英文，是不是就跟我們江啟臣說的一樣，大家用同意票保護藻礁好不好？；第四，重啟核四，這件事情若是台灣電都夠，國民黨一定支持，不夠電台灣的經濟怎麼支持？空頭支票就是非核家園，第一個就是騙台灣人，第二個如果他們下台，那就是讓害死後面執政的人。前國民黨主席江啟臣表示，民進黨就是獨裁政府，這次的公投議題，無疑是今天的民進黨跟過去的民進黨在對決，這些議題過去都是民進黨的主張，但是現在他們完全不一樣了，從去年開始國民黨開始連署，好不容易爭取的機會，大家要好好把握，至少要5、6成的人出來，因為統計大概1000萬人要過，這次一定要好好把同意票投下去。,https://www.chinatimes.com/realtimenews/20211209006419-260407
Chinatimes,公投綁大選,1218公投》國民黨新莊宣講 馬英九痛批：民進黨、蔡英文很獨裁,政治,2021-12-09 21:47,國民黨「公投大家挺 台灣謝謝你」公投宣講活動，9日晚間於新莊體育館前舉辦，前總統馬英九、國民黨主席朱立倫、新北市議長蔣根煌、趙少康、郝龍斌等人出席，晚間8時許，主持人現場高呼突破2萬人；前總統馬英九壓軸登場，他逐一講述4項公投，並批評民進黨、蔡英文很獨裁。馬英九表示，萊豬、萊牛根本是不一樣的狀況，台灣人有百分之34的人不吃牛，然而大家幾乎都吃豬肉，因此在他任內堅決不准有萊克多巴胺的豬肉進口，他不是反美豬，是反萊克多巴胺的豬肉，他覺得最可惡的是，蔡英文上任後根本沒有問民眾的心聲就進口萊豬，非常獨裁。馬英九說，民進黨很怕公投，因為上次公投輸怕了，公投綁大選才能省人力又省錢，民進黨這次為的就是爭一口氣；針對藻礁議題，馬英九說，他覺得要解決這個問題，不要用天然氣，因為天然氣所排的東西會影響環境與地球，因此他覺得根本解決的方式，就是重啟核四，徹底解決台灣電力的問題。馬英九說，核電廠在貢寮大家都說有核電廠有問題，然而台灣北部根本沒有外洩的狀況造成的災害，且根本沒有人因此死亡，日本死亡大多數是因為海嘯、地震，核四是一個很好的能源來源，也是世界趨勢，中國大陸、全世界都廣建核電廠，核電讓台灣有充分、乾淨的電可以使用，請求以上公投案大家都投四個都同意，人民才會最有力。,https://www.chinatimes.com/realtimenews/20211209006462-260407
Chinatimes,公投綁大選, 2022誰來做老大》高雄市長 綠公投綁明年大選 藍刻意脫鉤,政治要聞,2021-12-04 04:10,1218公投在即，民進黨高雄巿黨部主委趙天麟多次喊出要創下全國最高票，為明年大選提前鋪路的氣氛濃厚，相較之下，國民黨主席朱立倫日前被問到高雄巿長人選，已鬆口公投前不提明年選舉，等於刻意將公投與明年高雄市長、議員選舉脫鉤。民進黨公投4個不同意全台宣講，上月高雄首場，趙天麟以立委身分主辦，向群眾喊話「高雄要搶頭功、拚頭名」，呼籲支持者以去年罷免韓國瑜的精神，在1218公投日，一起創下全國最高投票率，以及最多不同意票紀錄。後來多次公開場合，趙天麟不斷強化這番論述，外界認為，除了拉抬子弟兵「高雄正能量」聲勢，明年選舉做為巿黨部機器操盤手的他，也有提前操兵，甚至以戰養戰，在後陳其邁時代，以主帥身分，得以御駕親征大選。相較之下，國民黨高雄巿長人選陷入難產，且在朱立倫鬆口公投前不談明年選舉的前提下，1218公投藍軍雖也有拉下民進黨氣焰的企圖心，但對地方政局而言，卻找不到「為何而戰」的出口，畢竟公投看的是全國結果。國民黨巿議員邱于軒不諱言，沒有巿長人選做為「母雞」，基層確實感受到公投冷，不像民進黨，公投後有初選、接下來是大選，選舉一波接一接，聲勢愈炒愈熱，國民黨因部分選區可能沒初選，到了藍綠對槓時，可能一路冷到最後。她認為，或許有人覺得與其將公投視為明年巿長選舉前哨戰，國民黨因為沒有人選，只能脫鉤先掛免戰牌，避免未戰先衰；但選舉也要看大方向、大氣勢，因此更應該趁著公投給民進黨教訓，阻止綠營氣焰繼續囂張。,https://www.chinatimes.com/newspapers/20211204000495-260118
Chinatimes,公投綁大選,1218公投》4大公投領銜人合體 控政府行政不中立,政治要聞,2021-12-04 04:10,核四重啟、公投綁大選、反萊豬進口及珍愛藻礁等四大公投將在12月18日舉行，但近日接連傳出總統府、行政院動用國家資源反公投， 4大公投領銜人昨天首度合體譴責政府「行政不中立」，花公帑阻擋民意。核四重啟公投領銜人黃士修、公投綁大選領銜人江啟臣、反萊豬進口領銜人林為洲及珍愛藻礁公投領銜人潘忠政昨日召開記者會，指控政府動用行政資源及假消息不斷混淆，腐蝕民主根基。。黃士修還提及，有團體將於5日在「台灣大學」校內舉辦「轉大人公投節」，卻邀請公投反方代表邱威傑、詹順貴、李淳、苗博雅等人，他痛斥「政治力已經深入校園」。江啟臣也說，行政院逼迫公務員為政黨政策辯護，中選會竟稱行政院是當然反方，中選會已經淪為東廠；林為洲則指政府不斷動用行政資源，破壞公投最基本的價值。對民團指控政府行政不中立，行政院則再度重申政院是當然反方，本於職權向民眾說明，遺憾遭扭曲。行政院長蘇貞昌昨在立法院備詢時，對國民黨團在議場內舉牌抗議，並狂轟批評他搭行政專機宣傳公投卻未付油錢，是「國庫小偷」，蘇貞昌也不甘示弱反唇譏。國民黨立委陳以信質詢說，《公投法》並未明文規定政府是當然反方，蘇貞昌搭行政專機宣傳公投又不付油錢，用人民納稅錢洗人民的腦，是道道地地的「國庫小偷」，要求蘇揆對此道歉說明。身兼公投綁大選公投案領銜人的立委江啟臣也說，依據《公投法》，真正的公投反方只有7個人，其中2位是民進黨發言人，依規定，政府單位只能提供意見說明書。蘇貞昌反駁，中選會已說明，且立委曲解《公投法》，設置辦事處是針對自然人，政府是當然反方不必設置辦事處，他是執行公務；民進黨不會像國民黨一樣對國家揩油，把國家和人民的財產變成黨產。,https://www.chinatimes.com/newspapers/20211204000441-260118
Chinatimes,公投綁大選,1218公投》馬英九瑞芳宣講：重啟核四就是解決缺電最好的辦法,政治,2021-12-04 13:04,12月18日公投倒數，前總統馬英九、國民黨新北市黨部執行長兼發言人蕭敬嚴等今（4）日上午前往新北市瑞芳火車站宣講，馬強調，「重啟核四就是解決缺電最好的辦法！」日本2011年發生核災，死了2萬1千人，但沒有一個是因為放射性汙染而死亡，都是死於地震、海嘯，可見核電廠的安全。馬英九到場後，現場出現反核團體高掛「拼裝核四商轉，台灣一定發生核災」，布條，並高呼反對核四，後來遭警方勸離。馬英九表示，因為豬吃了萊克多巴胺可能會有問題，因此不願意吃萊豬，但政府說不能反對萊豬，反對的話就參加不了跨太平洋夥伴全面進步協定（CPTPP），這根本就是胡說八道，是恫嚇我們的話，千萬不要聽。此外，公投綁大選一貫都是民進黨主張，因為2年前公投綁大選時民進黨失敗了，趕快修改法令剝奪了人民的選擇權，這一定要反對。馬英九表示，8年前曾到桃園現場寫下「藻礁永存」四個字，現在要蓋三接，藻礁一定會受到損害，其實這很容易解決，支持核四，核四可以發200億度的電，解決缺電及藻礁保存，一舉兩得。「重啟核四就是解決缺電最好的辦法」，馬英九說，「核電用了40年，有沒有發生過一次核災？」日本2011年核災死了2萬1千人，但沒有一個是因為放射性汙染而死亡，都是死於地震、海嘯，可見核電廠的安全。,https://www.chinatimes.com/realtimenews/20211204001883-260407
Chinatimes,公投綁大選,1218公投》蘇貞昌旗山宣講吸引逾3000人 陳其邁、陳吉仲站台助陣,政治,2021-12-04 13:40,民進黨四大公投案高雄說明會今天壓軸最終場在旗山糖廠展開，吸引逾3000人到場支持，行政院長蘇貞昌、高雄市長陳其邁等人站台宣講，呼籲大家投下四個不同意，守護台灣。公投說明會最終場上午在旗山糖廠芭娜娜探索露營區登場，行政院長蘇貞昌、農委會主委陳吉仲、高雄市長陳其邁、市議員林富寶等人都到場站台助陣，主持人市議員邱俊憲、市議員擬參選人林慧欣，呼籲市民催票並提醒今年8月28日前滿18歲的青年都可以公投並要踴躍投票。陳其邁與民進黨議員一同上台，從核四、遷移三接、反美豬及公投綁大選等議題論述要投不同意的重要，尤其南電北送對南部空汙及產業發展的不公平，呼籲高雄鄉親務必要為台灣接軌國際投下關鍵的「四個不同意」。蘇貞昌一上台即先細數政府政績，強調政府努力做事，也有不錯政績，但國民黨拿不出好政策，只好來「亂」，企圖要讓民進黨做不下去，他並指出擔任行政院長以來的政績，包括核定國道10號延伸六龜新威大橋工程128億、台86延伸到內門工程100億建設經費，也稱讚立委邱議瑩很「登真」，在立法院協助爭取在地建設經費。隨後蘇貞昌對國民黨發動的四個公投一一辯駁，蘇貞昌表示，重啟核四根本不可能，因為執照已過期、機件停產、廠商解散且燃料棒已送回美國，他說，一、二號機就在地震斷層上，台灣地狹人稠，連周邊縣市長都反對，不要被他們害死。對於珍愛藻礁議題，蘇貞昌說，馬政府規劃232公頃蓋在藻礁上，但蔡政府只用了23公頃，且完全避開藻礁，但國民黨現在主張要移開、換位置，要換到那裡？國民黨詛咒要人家死，只要害大家沒電，然後怨嘆政府，看能不能撿到機會，為了維持穩定供電及避免空氣污染，一定要投下不同意。至於反萊豬，蘇貞昌說，國民黨開放萊牛已經9年，數量愈來愈多，蔡英文總統要跟世界做貿易，不能不照世界標準，才答應萊豬進口，國民黨卻反對，全世界有109個國家及地區，包括CPTPP11個會員國都允許進口含萊豬肉，台灣要加入CPTPP，不能說要跟人家做生意，但又不遵照規定，國民黨反對就是因為中國也想參加，所以才擋台灣讓中國高興。對於公投綁大選，蘇貞昌強調，已經有了一次經驗，投票到12點、開票到半夜2點，已經在開票，還有人排隊等投票，因此公投綁大選，恐將重演「開票到半夜2點」的亂象，呼籲大家一定要出來投下不同意，守護台灣，不要讓國民黨繼續亂下去。,https://www.chinatimes.com/realtimenews/20211204002030-260407
Chinatimes,公投綁大選,1218公投》最新民調出爐 這3案同意皆大於不同意,政治,2021-12-04 14:03,四大公投在即，時代力量今公布最新民調結果，其中，僅核四重啟的不同意51.8％、37.7％同意，不同意大於同意，其餘反萊豬、公投綁大選、三接遷離等案，同意皆高於不同意；另外，近6成民眾表示「一定會去投公投票」，時力認為除重啟核四案外，其餘三案通過機率很高。重啟核四、反萊豬、公投綁大選、三接遷離公投案將在12月18日投票，時代力量中央黨部今舉行四大公投民調發布記者會，當中僅核四重啟不同意51.8％，高於同意的37.7％。其餘公投案民調結果，公投綁大選同意44.8％、42.9％不同意；三接遷離同意39.5％同意、不同意37.0％；反萊豬同意51.9％、不同意38.9％不同意；核四重啟同意37.7％同意、不同意51.8％。反萊豬公投部分，政府一再宣稱開放萊豬是要符合國際標準規範，且牽涉到能否加入CPTPP，不過民調顯示，33.2％認為肉品即便符合國際標準，也不應添加萊劑，認同則有33.5％；另有29.8％認為，除國際標準外，也該考慮台灣飲食習慣。此外，於「開放符合國際標準的萊劑肉品，是加入CPTPP（跨太平洋夥伴全面進步協定）的必要條件」，則有46.1％不同意。三接遷離部分，35.6％的民眾沒聽過三接外推方案；50.0％的民眾認為台灣目前不缺電，但未來可能缺電，33.4％表示台灣已經缺電。針對政府是否有提供充分內容讓社會大眾瞭解提案內容，58.3％的民眾認為沒有，32.9％的民眾認為有；至於投票意願，59.7％的民眾表態當天一定會去投票，可能會去投票有16.1％，可能不會和一定不會去投票的民眾分別為8.0％和5.2％。時代力量祕書長白卿芬表示，四大公投案黨先前已表達三接遷離、公投綁大選、反萊豬等3項公投案投「同意票」，重啟核四公投案投「不同意票」，民調結果與時力的政黨表態一致。本次調查是委託台灣指標調研公司，於11月22至28日採市話隨機抽樣調查，完成1068份有效樣本，在95％信心水準下，抽樣誤差為正負3.0％，依戶籍地、性別、年齡和教育程度加權處理。,https://www.chinatimes.com/realtimenews/20211204002228-260407
Chinatimes,公投綁大選,1218公投》再過14天萊豬就會滾蛋！ 名醫一句話曝公投結局,政治,2021-12-04 19:12,四大公投將在12月18日登場，時代力量今(4日)公布最新民調結果，其中僅核四重啟是不同意大於同意，反萊豬、公投綁大選、三接遷離等案，同意皆高於不同意；另外，近6成民眾表示「一定會去投公投票」。針對公投案的走向，精神科醫師沈政男直言，「再過14天，萊豬就會滾蛋！」他更指出，也要在其他幾案公投上，讓政府知道誰才是國家的主人。重啟核四、反萊豬、公投綁大選、三接遷離公投案將在12月18日投票，時代力量中央黨部4日舉行四大公投民調發布記者會，當中僅核四重啟不同意51.8％，高於同意的37.7％。其他公投案民調結果則是，公投綁大選同意44.8％、42.9％不同意；三接遷離同意39.5％同意、不同意37.0％；反萊豬同意51.9％、不同意38.9％不同意；核四重啟同意37.7％同意、不同意51.8％。而在投票意願的部分，投票意願，59.7％的民眾表態當天一定會去投票，可能會去投票有16.1％，可能不會和一定不會去投票的民眾分別為8.0％和5.2％。沈政男今天在臉書上表示，「再過14天，萊豬就會滾蛋！」他更直言，拜託，美國人能吃，台灣人就能吃啊？美國開放槍枝，為什麼台灣不開放？每個國家對風險的感受與承受，並不一樣，這是很簡單的道理，你們卻還在那邊浪費大家時間與心力，弄什麼萊豬進口。沈政男也呼籲大家，其他三項公投，順便投一投，讓他們謙卑一點，知道誰是這個國家的主人。,https://www.chinatimes.com/realtimenews/20211204003489-260407
Chinatimes,公投綁大選,1218公投》蘇貞昌快閃為陳亭妃宣講站台 讚蔡英文6年政績造福人民,政治,2021-12-04 20:32,台南市立委陳亭妃4日舉辦公投宣講，行政院長蘇貞昌旋風式站台，他細數蔡英文總統6年政績，批評國民黨在野帶頭作亂，要求1218公投時，在反萊豬、重啟核四、公投綁大選與珍愛藻礁投下不投意票。陳亭妃4日在安平區東東宴會式場舉辦公投宣講，蘇貞昌快閃站台，他先列舉育兒津貼、長照2.0、中小學班班有冷氣、學校操場跑道修繕、補助體育經費，還有加薪減稅，國家歲餘破千億等政策，誇讚蔡英文6年來的政績造福台灣人民。蘇貞昌批評國民黨在野作亂，包括在立法院丟豬內臟、要求槍斃陳時中、外交部長出國拚外交，卻被國民黨立委要求返台，還丟水球、撒麵粉，很沒道理。提到4項公投議題，蘇貞昌配合圖文生動解說，他認為核四花15年興建，浪費3000億，還沒開始發電，馬英九總統就決定封存，現在卻要重啟，他質疑，核四執照過期、機件停產、廠商解散，燃料棒送回美國，要如何重啟？核四廠還在地震斷層帶上，若真的重啟，要是出事誰要負責？為了解決空汙，燃煤發電改天然氣發電，從國外買來天然氣需有接收站，國民黨執政時規畫在桃園大潭區232公頃，蔡英文縮小到23公頃，仍遭在野黨抗議要搬移，「難道要搬來台南？」。針對萊豬問題，蘇貞昌反批馬英九執政核准進口萊牛已9年，進口噸數只增不減，未發生問題，現在照國際標準進口萊豬，有助於台灣參與CPTPP組織，走向國際貿易。公投綁大選在3年的慘痛經驗猶在，投票慢，開票到半夜，已經在開票，還在排隊等投票，蘇貞昌表示應該分開。蘇貞昌全程宣講展現個人風格，引起在場民眾共鳴，結束即快速離場搭車離去。,https://www.chinatimes.com/realtimenews/20211204003732-260407
Chinatimes,公投綁大選,1218公投》蔡英文「辣台派開講」催票 喊需要所有台灣隊友回家投票,政治,2021-12-04 22:29,民進黨力催「四個不同意」，身兼民進黨主席蔡英文總統晚間在社群之夜「辣台派開講」致詞，批評國民黨罷審預算，拖垮台灣的腳步；再過兩個禮拜就是公投，需要所有台灣隊友回家投票；「大家一定要再站出來，跟我一起正面迎戰公投」。除了四項公投，蔡英文說，她還有兩個任務，要請所有的台灣隊友一起守住。現場有台中第二選區的台灣隊友嗎？勇敢又專業的辣台妹林靜儀，正在為台灣隊，努力拚立委補選。今晚出席包括面臨罷免危機的無黨籍立委林昶佐、神秘嘉賓是代表民進黨中二區補選的林靜儀，饒舌選秀節目大嘻哈時代選手「顏冠希」、「魏買加」演唱「四個不同意」饒舌歌等。蔡英文詢問台下支持者「重啟核四、三接遷離、反美豬、公投綁大選」同不同意，6百位支持者集體舉起加油棒，比出叉叉手勢高喊不同意。蔡英文致詞提到，再過兩個禮拜就是公投，將要決定台灣是要向前走、還是倒退嚕；現在在野黨罷審國家總預算案，就是在拖垮台灣的腳步，攸關國家發展的預算案，不該是藍綠對決，公投也不應該是政黨對決。蔡英文說，倘若核四重啟，台灣將會耗費龐大資源在核四這台拼裝車，無法發展新型能源；三接遷離將阻擋台灣能源轉型、改善空汙的腳步；反美豬公投通過，國際就會懷疑台灣遵守國際貿易的決心，很可能錯失眼前大好機會；如果公投綁大選通過了，台灣的公共議題將不能在一個更理性的環境被討論。蔡英文還說，如果我們不想看到，台灣繼續內耗、被拖垮，12月18號，請所有的台灣隊友站出來投票，跟我一起為台灣，守住正確的發展路線。,https://www.chinatimes.com/realtimenews/20211204003963-260407
Chinatimes,公投綁大選,正副總統黑白講,時論廣場,2021-12-05 04:10,再過兩周四大公投就要投票了，蔡政府不但祭出所有行政資源，鋪天蓋地洗腦人民「四個不同意」，蔡英文總統甚至強調三接並未蓋在藻礁上、賴清德副總統則公開說萊克多巴胺不是偽禁藥，當總統與副總統都公然說謊，這政府還值得信賴嗎？三接爭議如果真如蔡總統所說，並未蓋在藻礁上，難道三接棧橋蓋在空中？果真如此，環保團體真是無理取鬧，12月18日的公投根本沒意義了；同理，萊克多巴胺如果真如賴副總統所說不是禁藥，把萊克多巴胺列為禁藥的農委會，應公開向全國農民道歉，鼓勵大家多用萊克多巴胺，更不需要公投了。公投是全民公決，直接民意決定國家重要政策。如果重啟核四、反萊豬進口、公投綁大選及珍愛藻礁等四項公投案都過關，對蔡政府威信是一大打擊，等於死當施政成績。身為執政黨，總統與副總統卯足勁為政策辯護，可以理解；但是當正、副總統竟昧著良知公然說謊，就令人匪夷所思了。珍愛藻礁公投領銜人潘忠政就痛批蔡總統如果不是睜眼說瞎話，就是昏庸無知，根本是國家元首公然散布假消息。賴清德跟蔡總統一樣放假消息，說萊克多巴胺不是偽禁藥，等同呼應農委會主委陳吉仲說法，萊克多巴胺可當作豬的保健食品。全世界任何一個民主國家，政治人物如果公然說謊被抓包，輕者道歉，重則下台。台灣民主政治十分奇特，在意識形態作祟下，正副總統明明公然說謊，且一反過去自己的主張，卻臉不紅氣不喘；而綠營支持者可以毫不遲疑地接受，黑的白的隨他說，甚至說服自己力挺到底，這是台灣民主政治的悲哀。人民能否覺醒，只有靜待公投結果。,https://www.chinatimes.com/newspapers/20211205000965-260109
Chinatimes,公投綁大選,1218公投》羅智強夜宿南投宣講 許淑華變迷妹：我就是強粉,政治,2021-12-05 08:01,四大公投案將在18日進行投票，國民黨台北市議員、黨部副祕書長羅智強日前展開夜宿活動進行宣講，並跑遍各地，3日晚間抵達南投縣時，立委許淑華、馬文君、縣長林明溱等人也都現身為他加油打氣。其中許淑華更自爆「我自己就是強粉！」許淑華在該場活動中表示，要特別感謝羅智強，「因為我自己就是強粉」，每一次看到他永遠站在第一線為大家講話，光這點請大家給他熱烈掌聲；她也強調，12/18是最重要公投決戰日，也邀請大家12/10晚上參加由她辦的公投說明會，當天將有資深媒體人趙少康跟無黨籍立委高金素梅現身說明，希望大家投出四個同意，讓台灣更美麗。許淑華也提到，這幾年來中部地區空氣變差，要跟鄉親報告不管健康或是食安問題，大家一定要踴躍出來投票，公投綁大選也是重要議案，用全民力量讓政府看到所有全民的不滿。羅智強說，他在街頭演講400多場，看到太多太多民眾在關心我們的國家，真的不是國民黨很軟弱，是我們遇到全世界最鴨霸的政黨，正是因為民進黨囂張霸道不理會，才會有今天4個公投，因此也希望大家一起站出來投下同意票。,https://www.chinatimes.com/realtimenews/20211205000020-260407
Chinatimes,公投綁大選,1218公投》出席苗栗公投說明會 賴清德：攸關台灣安全公投要投不同意,政治,2021-12-05 11:20,副總統賴清德5日上午出席苗栗縣小英之友會公投說明會，他提到12月18日公投案牽涉到台灣環境、能源、經濟跟民主四項安全，呼籲大家站出來投下不同意。賴清德說，他這次來苗栗，是要讓小英之友會的大家更進一步認識四個公投案，第一項核四發電廠，牽涉台灣的安全問題，這幾年來反覆蓋廠停工已經有22年，相關核廢料也還沒有解決方案，7年前又再次停工，現在重啟一定有問題。雖然廠址在貢寮，但重新啟用勢必影響整個台灣，而且在台灣遊覽車超過20年就要退役，核四已經是一輛拼裝車，一旦啟用衍生的問題會更多。第二個是牽涉能源安全的藻礁議題，現在外界高喊守護藻礁的團體，都沒有提及政府已經做好保護藻礁的工作，而中油三接工程，早在20年前國民黨時代，就已經規劃興建天然氣發電廠來解決北部用電不足，現在約有不足的5％發電量都依靠南部，如果三接站順利完工，2年後啟用就能發電137度電，更解決中部煤炭發電。賴清德說，國民黨時代開拓範圍廣達230公頃，現在只是把使用國民黨已經開發的23公頃，把其他的9成面積保護起來，最近蔡總統也帶大家去現場看，根本沒有外界說的蓋在藻礁上，也沒有破壞到藻礁。他表示，反對萊豬進口則是攸關台灣經濟安全，在8、9年前馬前總統根據國際標準，開放萊牛進口，從最早第一年的1萬6千噸到現在7萬多噸，都沒有什麼問題，而蔡總統只是比照馬總統作法，用國際標準來開放萊豬，而且有嚴格把關，相關來源都有標註說明。賴指出，如果接受國際貿易組織相關規定，適當開放萊豬進口，未來在簽訂TIFA、加入CPTPP會更加順利，台灣商品就能夠出口更多、關稅降低，但排斥萊豬導致沒辦法加入國際組織，未來台灣商品要外銷會困難重重，想跟東南亞各國競爭會變得很辛苦。賴清德說，最後的公投綁大選，可以看到上一次的九合一選舉，都沒有詳細說明公投到底是要投什麼，不只是老一輩不懂，連年輕人都不清楚，但這次公投案說要繼續大選綁公投，這樣只會造成更多混亂。所以他希望大家1218站出來，投下四個不同意，來守護台灣國家四大層面的安全。,https://www.chinatimes.com/realtimenews/20211205001796-260407
