source,keyword,title,category,up_datetime,content,url
Udn,藻礁,三接外推方案漁民憂桃園魚場改變 與中油協商仍未有結果,地方,2023-02-24 15:23:59,中油第三天然氣接收站為保護桃園沿岸藻礁，因此採行政院宣布將工業港再外推455公尺，不必浚挖也能達到不破壞藻礁目的，不過漁民認為外推方案破壞原有魚場，泥沙造成海水混濁，洋流也被改變，至少會降低4成漁獲量，生計受影響；中油今表示，過去要建三接時已給予補償，不過漁民訴求會再討論，3月17日再召開1次協調會。2003年觀塘工業區工業專用港開發，當時公告範圍為944公頃，2019年迴避修正替代方案工業專用港範圍縮減為811.24公頃，因此中油在專用港開發範圍內興建第三天然氣接收站。三接工程原開發範圍約232公頃，不過為兼顧藻礁生態，因此中央改將工業港再外推455公尺，離岸1.2公里外，既避開水下礁體，對沿岸影響也更輕微。張姓漁民表示，外推方案讓他們捕魚的魚場嚴重被改變，不僅捕魚航線增加，要到更外海捕魚，興建三階棧橋泥沙也讓海水混濁，漁獲量銳減洋流改變，浪打到棧橋海堤對漁民也增加風險，過去雖然給予6年每艘船12萬元的工程期補貼，但現在再外推方案的影響不可逆，生計到誰來顧。「當初就反對第2期工程，有沒有把我們當一回事，國家搶漁民只知道你們的利益」，張姓漁民起身氣憤與中油及承包人員理論，中壢漁會理事長葉國傑也頻頻緩頰；漁民表示，不是不能接受國家重要建設，但是不是該尊重當地討生活多年的漁民。中油人員解釋，過去原方案已給予漁民6年施工期間每艘船12萬補償金，不過推出再外推455公尺方案顧及生態，但變更設計增加成本，經費超過採購法規定，因此採第2期工程方式興建，但興建工程仍在範圍內未改變。皇昌營造承包廠商也說，據調查，2012至2018年沿岸漁獲為509公噸，而2019至2020年則697公噸，並未減少；中油表示，漁民的心聲他們都收到了，會再和長官討論，3月17日再召開一次協調會。張姓漁民表示，當初就反對第2期工程，有沒有把我們當一回事，國家搶漁民只知道你們的利益。記者翁唯真／攝影 漁民中油藻礁😬 郭台銘宣布參選總統 與侯柯都「不自認是老二」未來如何整合？,https://udn.com/news/story/7324/6993354
Udn,藻礁,劉時宇／四接公投提案爭議：中央和地方在吵什麼？,鳴人堂,2023-02-16 11:20:45,基隆協和火力發電廠規劃改建，預定將新建第四座天然氣接收站（四接），但必須在海域「填海造陸」引發地方反彈，並發起護海公投。 圖／聯合報系資料照  基隆協和火力發電廠規劃改建，預定將新建第四座天然氣接收站（四接），但必須在海域「填海造陸」引發地方反彈，並發起護海公投，這段劇情是不是有種似曾相識的感覺？  2021年四大公投中公告案次第20案的桃園大潭珍愛藻礁的三接公投，以及今天的主角基隆護海的四接公投，都是與「新建天然氣接收站」有關的議題，前者當時是全國性公民投票案，後者在最近因為遭到行政院認定為「不屬於地方自治事項」，在社會上引發了軒然大波。  相類似的議題，行政院看似對兩者作出差別對待，問題出在什麼地方？  全國性？地方性？到底誰說了算  法白上次藉由「新竹市地方性公民投票案」，我們聊了全國性公民投票及地方性公民投票，也提到全國性公民投票是針對全國性事務，包括法律的複決、立法原則的創制或是重大政策之創制或複決；地方性公民投票的範圍，則是針對地方自治的相關內容，包括：複決地方自治條例、創制地方自治條例的立法原則、創制或複決攸關地方自治的重大政策。  但即使是全國性的重大政策，也可能對某個地方民眾影響特別重大，這時候如果要公民投票，到底要用全國性還是地方性公民投票程序呢？  基隆四接「填海造陸」爭議未歇，基隆民間團體去（2022）年推動基隆護海地方公投，曾到行政院外表達不滿。 圖／守護外木山行動小組提供  依照《公民投票法》的規定，全國性公民投票的審查是由中央選舉委員會審查，申請人如果將地方自治事項以全國性公民投票程序提出，中央選舉委員會將會駁回提案；地方性全民投票，則是由直轄市、縣（市）政府自行認定，但是地方政府如果對於「提案內容是否屬於地方自治事項」覺得有疑慮，就應該報請行政院認定。  以「四接公投」為例，當時申請人向基隆市政府提出地方性公民投票的申請，但基隆市政府對提案內容是否為地方自治事項有所疑慮，因此依規定報請行政院認定1。後續經過行政院內政部徵詢各部會意見後，認定四接公投的議題並非地方自治事項。  但在行政院認定的過程中，新任基隆市長上任，公開表示認為四接公投因為涉及環境保護等事項，當然是屬於地方自治事項，也應該適用地方性全民公投程序來辦理。因此與行政院的認定結果產生了分歧，也產生了認定公投適用程序的不同見解。  基隆市長謝國樑上任，公開表示認為四接公投因為涉及環境保護等事項，當然是屬於地方自治事項，也應該適用地方性全民公投程序來辦理。 圖／聯合報系資料照  下一步怎麼走？  不過，行政院本身並沒有權力「駁回」公投案提案，只能就是不是地方自治事項進行認定後，將認定結果提供給基隆市政府；至於最終是否要駁回地方公投的提案，還是要由基隆市政府作最後的決定。 基隆市政府在收到行政院的回覆後，如果決定尊重行政院的認定結果，就應該要駁回提案。 公投領銜人在收到駁回提案的書面通知後，可以選擇向台北高等行政法院提起行政訴訟，進一步爭取辦理地方性公民投票的權利2。又或者四接公投決定轉向，改走全國性公民投票的程序，向中央選舉委員會提案。 依照新任基隆市長的發言，似乎傾向駁回提案，再請領銜人做文字修正後重新提案。屆時基隆市政府如果依舊認為四接公投的議題，屬於地方自治事項重大政策議題，也不再送行政院認定，就會在完成審查後，移送基隆市選舉委員會辦理公民投票。 如此一來，就會發生同樣是「天然氣接收站」有關的議題，但三接公投與四接公投卻是分別使用不同公投程序的情況，後續會不會因為四接公投的結果，使三接公投重新改頭換面，以地方性公民投票案再出發，是個值得觀察的重點。 更重要的是，如果四接公投的結果與重大政策方向不同，但行政院卻以不屬於地方自治事項為由，拒絕承認四接公投的結果，反而持續推動政策，屆時勢必會造成中央與地方拔河的情況發生，後續又會有什麼發展？就讓我們拭目以待吧。 如果四接公投的結果與重大政策方向不同，但行政院卻以不屬於地方自治事項為由，拒絕承認四接公投的結果，反而持續推動政策，屆時勢必會造成中央與地方拔河的情況發生。圖為內政部長林右昌。 圖／聯合報系資料照 「全國性」或「地方性」至關重要  各位可能會產生疑惑，都是公民投票，全國性或地方性，有差嗎？ 這是因為兩者在提案人數、聯署人數及投票權人總額的要求及認定都有所不同，對於投票結果當然會產生重大影響。 甚至在策略上兩者也具有不同的價值及備戰方法，舉例來說，基隆市靠海吃海，如果四接會影響航港漁船，受影響的基隆市民可能就會在地方性公民投票時產生關鍵作用，但如果是全國性公民投票，因為投票權人總額放大，即使基隆市民群起投票，可能相對於全國總投票權人口來說，就只能起到杯水車薪的效果。為了使提案通過，當然從申請時就必須要斤斤計較。 政府在針對影響地方程度較高的建設時，應該讓地方有較高的參與程度，也許四接公投的結果可能會使中央與地方因為權責問題產生拉扯，但有了四接公投的結果，不論是誰，在推動相關建設時，也應該將當地人民透過公投所發出的聲音，一併納入考量，使建設能夠更貼近人民，人民對公共建設的接受度自然也會提高，達到最理想的結果。  圖／聯合報系資料照  文：劉時宇，法律白話文運動資深編輯。更多：FB｜IG｜Web ▲ 喜歡法律白話文的文章嗎？點圖加入法白募資計畫，你的贊助，讓我們在法律白話文的路上不寂寞！ ▲ 喜歡法律白話文的文章嗎？點圖加入法白募資計畫，你的贊助，讓我們在法律白話文的路上不寂寞！    基隆市公民投票自治條例第8條參照。 依照最高行政法院111年度抗字第358號行政裁定：「立法設計僅於駁回公民投票提案、認定連署不成立或於法定期間內不為決定之情形，依公民投票法第53條第1項規定由提案人之領銜人得依法提起行政爭訟，並未賦予於公民投票案成立公告之情形，持反對意見者提起行政爭訟之權利。」可知法律僅有賦予領銜人可以針對駁回公民投票提案、認定連署不成立或於法定期間內不為決定等三件事情提起行政訴訟，對於公投案件的反對者，只能透過公民投票表示「不同意」的意見，並沒有提起行政爭訟的權利。  ,https://opinion.udn.com/opinion/story/10043/6974644
Udn,藻礁,科技．人文聯合講座／期待島國的「藍」色經濟,評論,2023-02-13 05:07:00,郭瓊瑩二月二日國際濕地日剛過。「坔」為濕地的古字，望文生義就是水與陸交會之處，過去它一直被視為無用之地，因此很多有「湳」、「浦」、「澤」、「埤」、「洲」之地名均可考證原為低窪、不受青睞之地。依國際拉姆薩（Ramsar）公約定義，凡「沼澤、泥沼地、泥煤地或水域所構成之地區，無論是天然或人為、永久或暫時、靜止或流動的淡水、鹹水或兩者混合，其水流低潮時不超過六公尺者」均可定義為濕地，它包括了海岸、內陸以及人工濕地。台灣的「濕地保育法」歷經廿多年之立法倡議，終於二○一三年立法通過，並於二○一五年二月二日正式施行，具有特殊意義。迄今已公告的濕地計一二八處，包括國際級、國家級及地方級，惟也因島國平地資源有限，多數濕地均位於西部平原如觀音藻礁、七股鹽田、潟湖、香山濕地…等，其土地利用確有諸多競合之威脅，如風機、太陽能光電、養殖以及大型填海造陸工業區之開發…等。基隆港應加強港市合一，讓內港與外港之水上交通運輸得以成為常態，兼備交通與國際觀光角色。圖／郭瓊瑩攝影近年因應氣候變遷之威脅，專家長期研究發現，「濕地」之碳匯功能高於森林，當干擾變動不大時，各項開發與生產過程產出之CO2可長期貯存於濕地中。換言之，原是被視為無用之地，在二○五○年淨零排碳之標竿驅動制約下，除了用科技降低製程中之碳排，另一方面更需透過人工造林（綠碳）與保護濕地（藍碳）增益碳匯效能。依「濕地保育法」精神，濕地之保護、保全、修復乃至人工濕地之創造，它必須結合保育與明智利用以極大化生態系服務與生活地景保全。不論是海草床、潟湖、河谷、沼澤，均是具有高價碳匯功能濕地的一環。圖／郭瓊瑩攝影台灣雲嘉南地區有許多魚塭、鹽田，昔時潟湖留下之低地、埤圳系統…若結合潮間帶保護與海岸林復育，應可轉化為重要的碳匯資產。即便台灣島嶼之海岸與河川並未盡有利於行船，但西部台十九線、西濱快速道路若得以運用水路行船，替代耗能的公路運輸減碳外，在觀光旅遊面應可開創另類利基。日前，台北巿蔣巿長因內湖交通問題，提出是否可強化藍色公路水上運輸功能，許多人或未必有感，但就台北盆地發展史而言，我們本靠河運與國際貿易接軌的。今日只因公路取代河運，再加上河川清淤曠日廢時，政績難以立竿見影，也因此一直被忽視。西部平原之潟湖漁塭舊水道，也可發展藍色公路運輸，舒緩公路運輸之碳排。圖／郭瓊瑩攝影以大台北都會區而言，基隆河、淡水河、新店溪、大漢溪之河運功能早已衰退，但若這是另類「藍」色經濟曙光，且是低碳環保路徑，為何不可成為國家重要基礎建設計畫？紐約與紐澤西之渡輪、香港與九龍半島之渡輪又快又便宜，解決了開車通勤族之困境。如果基隆港與沿岸各社區得以推動內港與外港之綠色水上運輸，同樣也可舒緩水都山城之交通困境。自濕地藍碳到藍色公路經濟，此絕非天方夜譚，實繫乎治理者之遠見與智慧。（作者為中國文化大學景觀學系主任兼教授） 人工濕地淡水河基隆港😬 郭台銘宣布參選總統 與侯柯都「不自認是老二」未來如何整合？,https://udn.com/news/story/7339/6967278
Udn,藻礁,過年期間必訪景點！用旅行為自己創造幸福滿滿的未來,U值媒體,2023-02-12 11:00:00,Content not found,https://udn.com/umedia/story/12749/6953336
Udn,藻礁,盧峻翔、張鎮衙當代言人 桃園國際馬拉松4月15日開跑,運動,2023-02-09 19:27:06,首度舉行的「2023 dodo桃園國際馬拉松」今年4月15日將於桃園新屋海螺文化體驗園區開跑，今天舉行賽前記者會，剛獲得PLG 1月最有價值球員的桃園璞園領航猿球星盧峻翔和選秀「狀元」張鎮衙擔任代言人，和樂天女孩一同出席，號召桃園市民踴躍參賽。第一屆「2023 dodo桃園國際馬拉松」由桃園市府和渡簬企業股份有限公司共同舉辦，賽事規劃全程馬拉松、21公里半程馬拉松、10公里挑戰組以及5公里的休閒組，全馬冠軍可獲得3萬元獎金、半馬冠軍獎金1萬5千元，賽事也邀請台灣腦性麻痺運動協會的跑友一起免費體驗賽事，藉此鼓勵更多腦性麻痺者走出戶外。本次賽事以台61線快速道路高架路段為主賽道，跑者沿途可欣賞桃園濱海的白沙岬燈塔、白玉藻礁、草漯沙丘及許厝港濕地等特色景點，透過不同角度飽覽沿途多元變化的西部海岸線。活動會場選在「永安海螺文化體驗園區」，邀請全國跑者們前來體驗桃園特有的海客文化，觀賞海螺館外觀所展現的漁港美學以及客庄印象，完賽後還能至永安漁港盡情享受新鮮平價的在地海鮮。桃園在地球隊領航猿張鎮衙和盧峻翔今天以代言人身份共同站台，主辦單位也宣布，賽後特別準備在地美食海鮮粥，以及提供本賽事聯名特仕款「超秦肉品就是嫩雞」即食雞胸肉，希望跑有不但能跑得暢快，完賽後更能吃個痛快，將運動健身與食補養身共同結合。桃園璞園領航猿球星盧峻翔（左）和選秀「狀元」張鎮衙共同擔任「2023 dodo桃園國際馬拉松」代言人。圖／桃園市政府體育局提供 桃園璞園領航猿張鎮衙盧峻翔,https://udn.com/news/story/7879/6961504
Udn,藻礁,基隆護海公投赴荒野協會交流 王醒之：後續充滿信心,地方,2023-02-09 12:23:10,針對四接公投爭議，「基隆護海公投」領銜提案人王醒之表示，目前擬具3個重啟方案，近期會有所決定，面對接下來的發展，他們充滿信心。昨天拜會曾推動藻礁公投連署的荒野保護協會經驗交流。王醒之表示，目前擬出包括原案補正、再提新案，或上升為全國性公投案三個重啟方案，都是考量的方向，近期內就會確定。王醒之說，面對接下來「基隆護海公投」的發展，雖然他們充滿信心，但是也有很多不安；畢竟，環境與能源的議題總是很難擺脫藍綠政治。中油第三天然氣接收站工程危及大潭藻礁生態，公民團體曾發起「搶救藻礁公投」盼三接遷址，荒野保護協會當時全力推動連署。王醒之表示，拜會荒野是要經驗交流與學習，荒野保護協會「守護棲地」與「環境教育」這兩大宗旨如此之純淨並長期在台灣的土地上付出，是台灣環境運動的重要基石，溫暖而堅定。此刻，他們在基隆也嘗試走著同樣的路。「運動不就是這樣嗎？」王醒之認為，全身上下的肌肉都是肌細胞破裂後新生的結果，「只要活著，就是持續往前。不論多麼困難或遙遠，就是要想辦法護持住自己心中的那一小盞燈火。」「站在鋼索上，誰不會怕呢？怕的不是失敗，是怕一再地見到人性扭曲的極限。」王醒之說，四接對基隆港市不可逆的衝擊如此明確，他們卻可以睜者眼睛說瞎話，用各種閃爍的辭令應付。王醒之表示，明明已經是想要犧牲基隆港市換一個他們對天然氣發電的錯誤依賴，卻還要把話說得堂堂皇皇，連心中可能有的歉意都收拾得乾乾淨淨，連自己都能欺騙。這是什麼「賣海求榮」的鬼政治？不過，荒野的夥伴說：「……至少（在藻礁公投之後），大家都知道了『原來台灣還有海洋』。」王醒之說，他們會帶著這樣的樂觀繼續往前，追問每個要在基隆選總統、選立委的參選人。 王醒之公投基隆港😬 郭台銘宣布參選總統 與侯柯都「不自認是老二」未來如何整合？,https://udn.com/news/story/7328/6960294
Udn,藻礁,名家縱論／2023台灣五大電力風險,評論,2023-02-05 05:23:18,梁啟源由於今年三月中核二廠二號機將停機，電源核電占比，去年由二○一六年的十二％降為八．四％，今年將降為五％。又因替代再生能源及燃氣機組發展不如預期，將產生缺電、南北電網失衡、碳排增加、電費調漲及國家能源安全等五大風險。其一，缺電風險。政府去年七月公布最新電力供需預測，進行下列修正：一、需求面，根據七月廿二日創下四○七五萬瓩尖峰負載實績值，調高今年日夜尖峰負載預測值各一百萬瓩。二、供給面，第三天然氣接收站外推方案因藻礁問題工期延宕兩年半，受燃料限制將影響今明兩年供電能力。另歷年再生能源預定新增裝置量實際執行率未達標。根據二○一七至二一年平均實際執行率，太陽光電及風電執行率分別為八成及二成，下修今年太陽光電及風電的日夜淨尖峰供電能力分別為四十三．六萬瓩及廿二．二萬瓩。根據以上修正，今年日間及夜間尖峰備轉容量率將分別為二．七％及二．三％，遠低於供電安全所需十％。備轉容量日間尖峰為一一二萬瓩，夜間為八十九．六萬瓩。因備轉容量低於五十萬瓩即進入停電準備的黑燈，因此只要有個六十五萬瓩機組故障就將發生大停電。其二，南北電網失衡。核一及核二廠皆在北部，而北部占全國尖峰用電量卅七％。今年核二廠繼核一廠全停後，北部供電缺口將擴大為三○八．五萬瓩（平時）至四五八．五萬瓩（夏季），超過三百萬瓩北中超高壓電網的可靠輸電能力。若有座超高壓電塔因故倒塌，就會造成大停電。其三，碳排及空汙。二○二一年我國每度電排碳量為○．五○九公斤，高於上年的○．五○二公斤，也高於目前美國的○．四一八公斤及歐盟○．二九四公斤。因缺電，燃煤電厰將火力全開，惡化碳排及空汙問題。將無法避免未來被歐美課碳關稅。其四，電價調漲壓力。因國際能源價格上漲加上能源轉型，台電燃料成本大增，但受限政府電價凍漲，去年累積虧損為二六七五億元，預估今年將再虧二七八五億元。如僅反映去年虧損調電價，電價將調漲七十七％。其五，國家能源安全問題。中共軍演凸顯台灣天然氣存量不足風險。目前液化天然氣儲槽容量可用天數全年平均十三天，遠低於國際水準。夏季因用電量高，可用天數更僅八天。若有颱風肆虐或遇對岸海空封鎖一周，燃氣電廠將停擺。一架飛機運送核燃料可發電量，相當於九十二艘船燃煤發電及四十艘船燃氣發電量。因此，國際能源總署將核能定義為準自產能源，核電趨零而燃氣增加，不利國家能源安全。因下列開發案進展不順，展望未來，上述五大風險將有增無減。燃氣機組方面：一、三接展延兩年半將繼續影響明年一八六萬瓩。二、四接（協和）及五接（台中）環評至今未過，將影響二○二五至二六年各一三○萬瓩、二○二七至二八年各一三○萬瓩。三、開放民間電廠方面，二○二五至二六年總共落後一七二萬瓩，新增燃氣二○二六至二七年共二八○萬瓩尚未招標。去年再生能源配比為八．一％，未來三年需再增加十一．九個百分點才達標，目標顯然過度高估。再生能源發展則將持續受地狹人稠、土地所有權分散跟電網限制制約。建議政府務實回應「以核養綠」公投及工商團體呼籲延役核一、核二、核三廠，避免以上五大電力風險，影響台灣長期國際競爭力、經濟成長與就業。核廢料三、四十年內採用乾式儲存處理，並以無人外島，或透過境外合作以無人區為最終存放場址，或可研發應用新型核電技術。如能朝此方向調整政策，能長期兼顧穩定供電和減碳。（作者為中央大學管理講座教授） 電價再生能源核二😬 郭台銘宣布參選總統 與侯柯都「不自認是老二」未來如何整合？,https://udn.com/news/story/7339/6950355
Udn,藻礁,冷眼集／非核家園咒語 踐踏了人與土地,要聞,2023-02-03 02:39:37,基隆護海公投引爆基隆市政府、內政部大戰，凸顯蔡政府「非核家園」政策下，台灣正面臨缺電危機及傷害環境的代價。猶記二○二一年全台才經歷藻礁公投的洗禮，被迫在能源與環境之間做出選擇，如今協和電廠天然氣第四接收站的問題因民間團體提出地方性公投而浮上檯面，民眾再度面臨抉擇，社會再度陷入紛擾。然而，遠比天然氣第三接收站更複雜的是，台電第四接收站的預定地不但更接近在地居民，未來亦可能衝擊到當地漁民的生活，甚至基隆港的營運，等於全體基隆市民都可能受到影響，其層次與規模只有過之而無不及，形成中央與地方的強烈對立。基隆人期待自決，提出公投提案，但官方的作法竟不是正面回應民意，與民眾剖析利弊，林右昌主政的前市府和蔡政府中央有默契地配合、技術性拖延，直到選舉結束，才回函公文，心態可議。而交接前的基隆市政府甚至未在第一時間將內政部的函文告知公投領銜人，還要等到新市府團隊上台後，才有窗口向領銜人口頭告知。這一切都清楚展現出執政黨的鴕鳥心態，不停在閃躲爭議、迴避質疑，令人懷疑政府心底的意圖，正是期待在環評審議結束後，能霸王硬上弓，讓第四接收站可以像台北大巨蛋一般，在無人注意的時候，突然間就孵了出來。政府為何如此害怕、畏懼公民討論？恐怕是擔心更多的溝通將延宕協和電廠轉型。倘若協和燃氣電廠沒能及時趕上，北部發電恐岌岌可危。這無疑揭露一個事實，台灣的能源政策已被「非核家園」咒語所綑綁。在核能不可能擴增、現行核電廠不延役的情況下，國內的發電被綁在一個不容修改的時間表，稍有差池，就立刻面臨缺電風險。但是，這樣緊湊的時間表，排擠了中央與地方協調、政府與民意溝通的時間，就要大家全盤接受，過程中所踐踏的不只是環境，還有居民的權益，非核大旗蓋過民主社會的多元討論，民眾只能在能源與其他價值間取捨，台灣在能源議題上無限迴圈，因為沒有其他選擇的空間。 基隆港公投四接協和電廠非核家園漁民核電三接林右昌藻礁😮 行動電源充電時爆炸！台電提「3不3要」充電守則 照著做就安心,https://udn.com/news/story/122542/6945930
Udn,藻礁,【重磅快評】林右昌的鳥籠巧門 謝國樑有何疑義？,評論,2023-02-02 16:51:51,基隆史上第一個地方公投「護海公投」，遭到中央蠻橫沒收。當時的基隆市長、現在的內政部長林右昌還沒吭聲，中選會先發此地無銀聲明，強調地方性公投依法由地方政府准駁，內政部無沒收可能。基隆市民反對四接填海造陸，去年六月發起公投，一周內連署達標，當時的林右昌市府百般拖延後，以是否屬於地方自治事項的疑義推給中央；內政部的審查又拖過九合一選舉之後，才在去年十二月駁回，正好搶在林右昌入閣前完成掃雷。林右昌拿捏精準，閃過所有敏感時間點；既避免觸怒基隆人而成為九合一敗選戰犯，也不必在入閣後還得背負「破壞基隆環境、為難基隆鄉親」的罵名。內政部塞了幾個理由，就沒收了基隆護海公投，何須訝異？蔡政府讓公投與大選脫鉤，又不設置電子投票，不就形同沒收人民公投權利嗎？中央收繳地方自治權限，台中市民「用肺呼吸」也換不回來；蔡政府犧牲環境，面對七千年的藻礁也不眨一眼。要廢核，就推說新北市長侯友宜阻撓核廢處理；要填海，就嗆聲基隆市民無權過問中央電政。新任基隆市長謝國樑表示不認同內政部理由，將修正文字後再送審；基隆護海公投領銜提案人王醒之也表示，將修正原提案主文，或轉為全國性公投提案。不過，轉為全國性公投提案不但門檻提高、難度大增，其他地區民眾也未必能感受到基隆護海的迫切性。至於修正提案文字再送審，正如王醒之批評的，地方自治淪為中央集權的粉飾，提案主文再怎麼修正，送審前景也未必樂觀。過去地方公投成案後須送中央審議，被批評為鳥籠公投，因為往往一送中央審議，公投案就沒了。但民國107年修正公投法已經廢除公民投票審議委員會；只有地方政府對公投提案是否屬地方自治事項有疑義時，才報請行政院認定。林右昌就是用了這個舊公投法遺留下來的鳥籠巧門，藉口是否屬地方自治事項有疑義，報請行政院認定，最後和中央聯手作掉了基隆人的護海公投。那麼，謝國樑和王醒之有什麼「疑義」？謝國樑不認同內政部認定的理由，王醒之更強調不反對四接，公投標的是填海造陸；如果四接是中央電政，填海造陸則破壞基隆海洋生態和基隆港生機。基隆新市府到底有什麼需要報請行政院認定的疑義呢？其實，謝國樑作為現任市長，在捍衛基隆海洋環境上還可以有許多作為，但地方公投仍然是凝聚與確認民意的重要工具。當然，舉辦地方公投的結果，最後仍可能遭蔡政府沒收；因為蔡政府連全國性公投結果都敢沒收了，何況地方公投。不過，那就讓蔡政府再和民意對撞一次吧！ 公投內政部謝國樑林右昌😬 郭台銘宣布參選總統 與侯柯都「不自認是老二」未來如何整合？,https://udn.com/news/story/11091/6945023
Udn,藻礁,能源政策不檢討 天然氣接收站之亂還會繼續下去,要聞,2023-02-02 14:48:40,基隆第四天然氣接收站的興建爭議，中央打算以沒收地方公投的方式為四接興建掃除障礙。從前幾年的桃園第三天然氣接收站的藻礁爭議，到四接影響基隆港航運與當地生態，接收站之亂不會只有這兩件，之後在台中、雲林與高雄的三座接收站，類似戲碼會持續上演，關鍵在蔡政府的能源政策有問題。登入看完整精彩內容！增值你的國際新知8/31前訂閱年方案 抽iPad Air登入閱讀還不是會員？ 馬上註冊訂閱看完整精彩內容增值你的國際新知8/31前訂閱年方案 抽iPad Air登入閱讀還不是會員？ 馬上註冊 ｜ 立即搶購訂閱看完整精彩內容增值你的國際新知8/31前訂閱年方案 抽iPad Air訂閱支持 天然氣電價蔡政府基隆港生活 王茂臻新聞網總編輯謝長廷的狂言與蔡政府的默許蔡政府對陸客的欲拒還迎 是為一黨之私 置國家利益不顧,https://udn.com/news/story/122542/6944635
Udn,藻礁,基隆戰四接／學者：地方自治只能靠中央施捨,要聞,2023-02-02 03:07:40,內政部以「非地方自治事項」駁回基隆市民發起的護海公投提案，政治大學法律系副教授廖元豪表示，內政部用憲法「電政」、「海洋漁業」為由，來阻擋這個公投，實在很勉強，照這樣的解釋方法，中央權限幾乎無邊無際，地方自治只能在中央施捨情況下，才有機會。廖元豪表示，公投法廿六條規定，直轄市、縣市政府對公民投票提案，是否屬地方自治事項有疑義時，應報請行政院認定。不過，「正常情況下，市長不會攔阻市民的意願。」公投是否能舉行，可由中選會去決定。內政部引據電業法和憲法，強調「電政」是中央主管權限，廖元豪認為，內政部解釋，法理上其實沒那麼「絕對有理」，憲法所指「電政」，應是指基本電力能源政策，例如，核四廠要不要蓋，而不能說只要跟「電」有關聯，就統統是中央專屬權限，難道中央所設的電廠、電力公司，有就業歧視、違反空汙法問題，地方勞動局或環保局不能調查裁罰嗎？廖元豪也指出，內政部引用行政法院判決核四公投提案，與基隆護海公投提案不同。因核四廠本就是中央政府的設施，地方不能干預，可以理解，可是基隆護海公投提案並不是要干預既有的中央政府設施如何運作。內政部指藻礁公投是逕行提案全國性公投成案。廖元豪說，這也可解釋為地方與中央有重疊性，公投由中央或地方辦理均可。尤其基隆護海公投是「填海造地」，「除非那兒都沒基隆土地，否則要說純屬中央，也有點牽強。」 公投內政部基隆😬 郭台銘宣布參選總統 與侯柯都「不自認是老二」未來如何整合？,https://udn.com/news/story/122542/6943242
Udn,藻礁,內政部駁回四接地方公投連署 謝國樑：再協助找一條路,要聞,2023-02-01 14:21:05,民主全球論壇共同發起人考夫曼今天拜會基隆市長謝國樑，謝國樑表示，地方發起的四接公投雖然連署成功，但被內政部駁回，理由「不屬於地方自治事項」，會再和公投團體、學者專家討論，透過重新規畫找出一條路讓民眾來公投，能源和環境的平衡，基隆市民絕對有資格表達意見。考夫曼表示，世界各國來講，中央與地方意見不同是很正常，建議可以在文字上修正、思索，要讓人民有直接民主參與的機會，是民主自由的真諦。雙方也針對四接公投案討論，謝國樑表示，地方四接公投雖然連署成功，但被中央政府駁回，理由是不屬於地方自治事項，但他認為，能源和環境的平衡，基隆市民絕對有能力、有資格表達意見，他會去思考如何解套，讓市民有表達意見的權益。謝國樑說，但倒也不用說表達抗議，本來就會鼓勵公投團體和市政府繼續努力，他身為基隆市長必須表達這一點，鼓勵民眾進行地方性公投，不會阻擋。謝國樑表示，如果是因為技術性的問題無法來完成，可以參考其建議，重新架構文字、內容，透過重新規畫讓民眾有機會來公投，找出一條路讓民眾來公投，會再和公投團體、學者專家討論。中央政府推動基隆協和發電廠由燃油轉型為燃氣組，要興建「四接」，後來提出東移方案，基隆地方人士發動公投，要求基隆市府拒絕填海造陸方案。地方反對填海造陸人士組成守護外木山行動小組，發起護海公投，有超過法定提案門檻兩倍的2475人連署。提案人送件後，市府要求補正資料，基隆市政府陳報行政院認定是否屬地方自治事項。根據內政部近日回覆基隆市政府，指依憲法電政為中央立法並執行之事項；依電業法電業擴建之許可及核准也由中央主管機關指定電業管制機關辦理。內政部表示，此公民投票案涉及台電公司協和電廠更新改建計畫（含接收站）能否執行，除了電業之擴建依電業法規定屬中央主管機關權限外，亦影響我國整體電力供應、能源儲備、產業關聯 電政事宜，所以屬中央專屬事項。內政部並說，另依商港法，協和電廠更新改建計畫擬填海造陸區域，納入基隆國際商港港區範圍，該區管理及區域內設施之核准屬交通部權限，非地方自治事項。內政部並舉民國102年「你是否同意新北市台電公司核能四廠進行裝填核然料棒試運轉？」一案為例，台北高等法院判決認定非屬地方自治事項確定。另民國109年「您是否同意中油第三天然氣接收站離桃園大潭藻礁海岸及海域？」逕行提案辦理全國性公民投票並成案，內政部說明，是參照過往司法判決及公民投票實務，認定四接公投案非屬地方自治事項。民主全球論壇共同發起人考夫曼今天拜會基隆市長謝國樑。記者游明煌／攝影 😮 行動電源充電時爆炸！台電提「3不3要」充電守則 照著做就安心,https://udn.com/news/story/122542/6941800
