source,keyword,title,category,up_datetime,content,url
Udn,核四,侯友宜提核四安全重啟 反核大將：背棄新北市民「不值得信任」,要聞,2023-08-09 18:54:23,國民黨總統參選人侯友宜今天表示，當選總統將「推動核四安全重啟」，鹽寮反核自救會前會長吳文通今天說，侯為了選票背棄過去的主張，往支持陣營靠攏，是政治人物的悲哀。現在背棄新北市民，如果當選總統，會不會為了個人利益，也背棄台灣人民的利益？侯友宜今天提出「以綠永續」、「以核減煤」等能源政策，承諾總統第一任期內，完成核一、核二、核三檢修檢查，安全延役重新運轉，並且邀請國內外核能安全專家學者成立「核四總體安全審查委員會」，儘快完成核四現有機組檢修檢查，在安全無虞下推動重啟。吳文通說，核一已經除役停機，核二已除役，核三除役審查中，核四執照已廢除，不論是延役或重啟都不是總統一個人說了算，況且還要符合法律程序，談何容易，侯友宜的主張其實也只是在騙藍營及核電支持者的選票。吳文通表示，侯友宜擔任新北副市長、市長，堅持沒有核安就沒有核電，並且關注解決核廢料處理題，大家才支持他。現在為了自己選票考量，背棄過去的原則，如何跟新北市民交代？這樣的政治人物不值得人民信任。以後如果台灣出現其他問題，為了他自己的利益，也可能放棄或犧牲台灣人民的利益。侯友宜競辦表示，運用核能來減碳，是世界的潮流趨勢，無論美國、日本、南韓、英國、法國等國家，都在繼續或增加核能使用，未來將會參考國際先進國家做法，也會按照國際最專業與科學的方法來處理，例如芬蘭、美國等國家都是將高階核廢料固化或濃縮後，埋到地底深處存放。至於民進黨批評新北市府在處理核一、核二廠的乾式儲存槽的拖延問題，新北市府態度也相當清楚，尊重法院的判決，也希望台電儘快將水保計畫送回新北市府，以利後續作業。侯友宜競辦強調，侯友宜從未說過反對核電，過去的說法與態度都是強調「核安」的重要性，未來將邀請國內外最頂尖的核能安全專家學者成立「核四總體安全審查委員會」，儘快完成核四現有機組的檢修檢查，在安全無虞下，推動核四安全重啟。 2024選舉2024總統選舉😬 民眾黨幕僚入郭台銘團隊謠言背後 「不滿黃珊珊」茶壺風暴正上演,https://udn.com/news/story/123684/7358373
Udn,核四,魔鬼藏細節？侯友宜提重啟核四 黃士修批比綠營更誇張：總統選假的,要聞,2023-08-09 18:47:04,國民黨總統參選人侯友宜今宣布能源政見，未來擬延役核一、二、三廠並重啟核四，並規畫2030年煤炭發電比例降至14％、天然氣比例降至34％。核能流言終結者創辦人黃士修直指，侯友宜核能規畫從2030年開始至2040年，但總統任期最多到2032年，且重啟核四期程比民進黨還誇張，痛批侯友宜「總統選假的」。侯友宜今表示，台灣邁向無媒過程中，2030年要達成燃煤占比14％，排碳能源從民進黨規畫的70％降至60％以下，天然氣比例降至34％，2050年可與國際同步，讓排碳能源全部歸零。黃士修指出，依照侯友宜政見規畫，2030至2035年的核能配比為12％，2040年突然變成16％，增加的4％難道是核能？就算是，下屆總統任期是從2024至2028年，就算連任也只到2032年，等於還要另一個總統花2年任期來處理。黃士修說，核四重啟沒問題，前原能會主委謝曉星曾指出，重啟核四需10年，而根據四大公投期間揭露的內部文件指出，核四廠1號廠只需2至3年即可供電，2號機也只需4至5年，但侯友宜竟提出比民進黨更誇張的16年版本；另其政見還包含小型模組化反應SMR，明顯是想拉攏鴻海創辦人郭台銘及其選民。黃士修說，依侯規畫，2050年核電占比從16％增至18％，若真有心發展核能，怎麼可能核四重啟需從2024至2040年，隔16年，且不管是大型還是小型模組化反應爐，怎麼可能10年才增加2％；另外，侯友宜政見內提到核一及核四，但卻絲毫不提核廢料的處理，也不回應核一乾式貯存場，痛批侯友宜現在只是照稿宣讀，不了解內容，也沒搞清楚身為決策者的責任，「總統選假的」，根本沒有準備好。 2024選舉2024總統選舉😮 你到底在哪？北捷APP「相約列車」定位功能救路癡 6招教你用,https://udn.com/news/story/123684/7358364
Udn,核四,侯友宜提安全重啟核四 戴瑋姍：總統參選人打臉侯市長,要聞,2023-08-09 18:22:24,國民黨總統參選人侯友宜今提出能源政策，主張安全重啟核四，引發討論。新北市議員戴瑋姍整理侯友宜過去幾年對於核能的立場，表示「侯友宜總統參選人的能源政策，打臉侯友宜市長」，侯恐怕忘了自己還是新北市長，竟打算讓新北三座核電廠重啟及延役，讓北北基700萬居民暴露在風險中。戴瑋姍表示，她整理過去侯市長，面對核能議題的立場，其中包括2016年時任副市長侯友宜要求核一核二廠準時除役；2019年侯友宜打臉韓國瑜，指重啟核四是「假議題」，強調「沒有核安、沒有核電」，沒有能力處理核廢料，就沒資格使用核電；2021年侯友宜表示，「核廢料沒有解決，怎麼能用核電？」戴瑋姍指出，侯友宜完全打臉過去的自己，為了選總統什麼都可以，現階段核一、核二正在除役階段，實務上根本沒有辦法延役，更何況，燃料棒乾貯設施興建工程，持續被新北市府卡關，「新的燃料棒又該何去何從？」戴也說，侯市長口口聲聲說要持續使用核能，對於核廢料要怎麼處理卻隻字未提，「難道有哪個國民黨的執政縣市願意放核廢料嗎？」所有國民黨籍的新北市立委及議員，可以接受侯市長的主張？戴強調，侯市長一天沒辭市長，就要對市民負責，「即使選情告急，也不該把新北市民當成犧牲品！難道侯友宜以為，新北市民會默默把他的總統政見吞下去嗎？新北市民會同意早就超過運轉年限的的核一、核二廠，繼續延長使用嗎？新北市民未來的安全，他有辦法負全責嗎？」侯友宜競辦強調，侯友宜從未說過反對核電，過去的說法與態度都是強調「核安」的重要性，民進黨無須刻意扭曲與汙衊。侯友宜今天宣示當選總統第一任期，將完成核一、核二、核三檢查檢修工作，安全延役、重新運轉，同時邀請國內外最頂尖的核能安全專家學者成立「核四總體安全審查委員會」，儘快完成核四現有機組的檢修檢查，在安全無虞下，推動核四安全重啟。以「供電無虞、有序轉型」的能源政策，目標力求穩定供電、降低排碳和確保能源安全，逐步達成永續環境目標。 2024選舉2024總統選舉😬 民眾黨幕僚入郭台銘團隊謠言背後 「不滿黃珊珊」茶壺風暴正上演,https://udn.com/news/story/123684/7358305
Udn,核四,侯友宜能源政策顧深藍？ 綠委：別忘馬英九歷史定位就是9.2%,要聞,2023-08-09 17:57:04,國民黨總統參選人侯友宜今天推出能源政策，主張將核電正式列入能源選項，並承諾當選總統後，在安全無虞下推動核四安全重啟。參與民進黨總統參選人賴清德能源政策討論的立委洪申翰今天表示，國民黨一向把國家能源政策，當成「核電發展政策」，「今天的侯友宜，就是下定決心要重回馬英九的老路了。但不要忘了，馬英九的歷史定位，就是9.2%」。洪申翰長年關注能源議題，現在擔任民進黨立法院黨團副書記長，他表示，侯友宜今天發布能源政策，說要核一、二、三延役，還要重啟核四。還說未來要更多不知道能蓋在哪的小型核電廠。「這個打臉自己過去主張的大轉彎」，不只是下定決心被核電幫綁架，說穿了，侯友宜就是為了鞏固深藍的板塊，拿核電作為「投名狀」。洪申翰指出，首先，2019年「侯市長」臉書上寫，如果核四電廠有安全疑慮，用過的燃料棒也無處安放，「重啟核四是一個假議題」。但今天，侯打算重啟核四，還把重啟時間點設定在2040年。核四從1999年開始興建，假設照侯友宜說的，要在2040年重啟，代表這座電廠要蓋「超過四十年」。「這是要破世界紀錄嗎？」其次，洪申翰說，侯友宜過去說，無法處理核廢料就不該使用核電，「那現在萬年核廢料已經有去處了嗎？」現在多數縣市是由國民黨執政，藍營一向主張繼續使用核電，「但哪一個國民黨執政縣市願意存放這些萬年高階核廢？」事實上，每一個過去曾被評估可能是核廢料潛在場址的縣市首長，都大力反對，尤其是國民黨籍的縣市長。洪申翰表示，侯友宜當副市長或市長的時候，更是以阻止乾式貯存場的設置聞名。「今天他要選總統了，大轉彎說要用核電了，對於核廢料的選址，他有答案了嗎？」洪申翰表示，國民黨一向把國家能源政策，當成「核電發展政策」，讓核電幫壟斷政策規劃的權力，打壓綠能跟其他新能源。今天的侯友宜，就是下定決心要重回馬英九的老路了。但不要忘了，馬英九的歷史定位，就是9.2%。 2024選舉2024總統選舉😬 民眾黨幕僚入郭台銘團隊謠言背後 「不滿黃珊珊」茶壺風暴正上演,https://udn.com/news/story/123684/7358233
Udn,核四,侯友宜拋核電廠延役、重啟核四 賴品妤諷成「核電超人」,要聞,2023-08-09 17:25:05,國民黨總統參選人侯友宜今公布將「推動核四安全重啟」等能源政策，立委賴品妤譏諷侯因選總統民調低迷，搖身一變成為「核電超人」，罔顧公投民意，喊出重啟核四，打臉曾經聲稱「核四重啟是假議題」的新北市長侯友宜。侯友宜競選辦公室發言人柳采葳回應，賴品妤家中經營雲豹能源，父親賴勁麟是雲豹能源董事長，反應如此之大，「是不是怕影響他們賺再生綠電財？」賴品妤表示，侯友宜2016年說一定要讓核一、核二準時除役，前高雄市長韓國瑜2019年提出重啟核四，侯也說是「假議題」，甚至在2021年間，侯還說出「核廢料沒解決怎麼用核電？」沒想到輪到自己出來選總統，因為民調低迷，搖身一變，變成核電超人，聲稱要延役核一到核三，還要評估重啟爭議極大的核四。賴品妤指侯友宜是「依舊一本正經的胡說八道」，看不到侯提出任何能讓人信服確保核安的計畫。針對核廢料議題，侯更只輕輕地說要「科學處理」，沒有任何實際解決核廢料的方法，更無視沒有縣市願意接納核廢料的事實。賴品妤整理侯友宜過去十幾年言行，指侯擔任新北市長、副市長期間，對於核廢料議題，不斷玩兩面手法，一方面要求中央找解方，另一方面無視市民安全，持續卡關核一、核二乾貯設施，讓核燃料繼續置放在爆滿的燃料池無法移出。最重要的是核廢料最終貯置場究竟要設置在哪裡，侯到今天仍完全沒有回應，毫無具體論述。賴品妤認為侯友宜今天拋出核電重啟政策，是為挽救自己低迷的民調，擁抱深藍論述，無視自己主政的新北市府刻意杯葛，造成核一核二乾貯設施遲遲無法使用，更不負責任地罔顧公投民意，喊出重啟核四，打臉新北市長侯友宜。侯友宜身為新北市長及國民黨總統參選人，賴品妤要求侯不要迴避核廢料最終貯置問題，侯到底主張核廢料最終貯置場要設置在哪裡？國民黨現在14名縣市長，有誰可以公開表態，願意接納「核廢料最終貯置場？ 2024選舉2024總統選舉侯友宜賴品妤核電核廢料😮 你到底在哪？北捷APP「相約列車」定位功能救路癡 6招教你用,https://udn.com/news/story/123684/7358132
Udn,核四,民進黨指核電廠重啟是假議題 侯辦：缺電是民眾痛苦,要聞,2023-08-09 16:51:28,國民黨總統參選人侯友宜今天上午舉行能源記者會，宣示在安全無虞下推動核電廠延役、重啟，將核電作為減碳能源之一，但民進黨立院黨團卻誣指是「假議題」，甚至批痛重啟核能。侯友宜競選辦公室表示，「真缺電」才是民眾切身的痛苦與疑慮，過去蔡英文總統擔任行政院副院長時，曾表示核四廠一定要蓋完，民進黨主席賴清德也稱要把核電機組維持緊急使用，難道民進黨只准自己雙標？綠營立委對侯友宜的惡意攻擊，低級又不入流。有民進黨立委質疑侯友宜支持核能，是被「深藍」綁架。侯友宜競辦表示，運用核能來減碳，是世界的潮流趨勢，無論美國、日本、南韓、英國、法國等國家，都在繼續或增加核能使用，按照民進黨的邏輯，那這些國家難道也是在深藍的陣營之列嗎？支持核電的日本前首相麻生太郎正在台灣訪問，也拜會了賴清德，難道賴是與一位被深藍綁架的日本友人見面嗎？民進黨立院黨團也質疑核廢料問題。侯友宜競辦表示，侯友宜在記者會已經清楚說明會參考國際先進國家的做法，也會按照國際最專業與科學的方法來處理，例如芬蘭、美國等國家都是將高階核廢料固化或濃縮後，埋到地底深處存放。至於民進黨批評新北市府在處理核一、核二廠的乾式儲存槽的拖延問題，新北市府的態度也相當清楚，尊重法院的判決，也希望台電儘快將水保計畫送回新北市府，以利後續作業。侯辦指出，侯友宜從未說過反對核電，過去的說法與態度都是強調「核安」的重要性，民進黨無須刻意扭曲與汙衊。侯友宜今天宣示當選總統第一任期，將完成核一、核二、核三檢查檢修工作，安全延役、重新運轉，同時邀請國內外最頂尖的核能安全專家學者成立「核四總體安全審查委員會」，儘快完成核四現有機組的檢修檢查，在安全無虞下，推動核四安全重啟。以「供電無虞、有序轉型」的能源政策，目標力求穩定供電、降低排碳和確保能源安全，逐步達成永續環境目標。 2024選舉2024總統選舉😬 民眾黨幕僚入郭台銘團隊謠言背後 「不滿黃珊珊」茶壺風暴正上演,https://udn.com/news/story/123684/7358042
Udn,核四,侯友宜改變態度提重啟核四 林姿妙：沒有回應,要聞,2023-08-09 16:41:50,國民黨總統參選人侯友宜今天提出能源政策，若當選總統將重啟核四，與她2021年公投時的立場相反；同樣在公投時反對重啟核四的宜蘭縣長林姿妙，今天面對侯友宜提出重啟核四，只回以四字：「沒有回應」。侯友宜今天公布能源政策，表示將延役核一、核二、核三，並邀請專家學者成立「核四總體安全審查委員會」，檢修核四現有機組，在安全無虞的情況下，重啟核四；侯說，重啟核電、核電廠延役是國際趨勢，台灣要回到理性專業討論，不要老是說政治。回到2021年底，四大公投「重啟核四」、「反萊豬進口」、「公投綁大選」、「珍愛藻礁」，國民黨主張「四個同意」，但時任新北市長的侯友宜卻與黨中央唱反調，表示不支持重啟核四；當時林姿妙在議會接受質詢，同樣持反對態度，「為了縣民健康，反對在沒安全前提下商轉核四」。如今侯友宜改變態度，宣布若當選將重啟核四；林姿妙僅表示，「沒有回應」。國民黨總統參選人侯友宜提出將重啟核四，2021年時反對重啟核四的宜蘭縣長林姿妙僅表示，「沒有回應」。本報資料照 2024選舉2024總統選舉侯友宜核四核電😮 你到底在哪？北捷APP「相約列車」定位功能救路癡 6招教你用,https://udn.com/news/story/123307/7358007
Udn,核四,侯友宜擁核引綠砲轟 洪孟楷：三前提下沒反核理由,要聞,2023-08-09 15:32:04,國民黨總統參選人侯友宜主張將核電正式列入能源選項，引發綠營立委砲轟。國民黨立委洪孟楷表示，符合三前提下，實在沒有反核的理由，政府現在「火力全開」，使空汙影響民眾生活，都是民進黨的錯誤能源政策。國民黨總統參選人侯友宜今天公布能源政策，主張將核電正式列入能源選項，包括核一、核二延役、核四重啟等。選區內有核電廠的立委賴品妤批評，核一已陸續拆除發電的關鍵設施，根本不可能再發電，且過去新北也卡關核一、核二乾式貯存槽，反應爐沒有辦法更換燃料，無法延役，侯是一本正經地在講幹話。選區內同樣有核電廠的立委洪孟楷反批，蔡政府不用核能而「火力全開」，像林口火力發電廠燃煤數從2018年400多萬噸到2022年700多萬噸，數量近一倍，空氣汙染嚴重影響民眾生活，這都是民進黨錯誤能源政策導致，難道還要民眾再用肺發電？洪孟楷認為，核電重啟與否，都必須符合3項前提，首先核安專業優先，一定要先經過國內外專家體檢確認安全無虞；其次是地方發展正義，過去石門鄉親因為核一廠造成地方發展停滯，一旦重啟必須兼顧地方發展正義；最後是政府也應說明，保證中置場不會變成最終貯存場。洪孟楷強調，核能最後目標是以核養綠，以現階段較乾淨的核能來養綠電，並且大量降低民進黨錯誤的「以肺發電」火力能源政策。只要成三前提，就沒有反對核能的理由，這更能夠理性務實的討論能源政策，相信這也是修正過去7年多民進黨錯誤政策的最好方式。國民黨立法院黨團副書記長吳怡玎（右）、洪孟楷（左），日前質疑「缺電缺到用『黑電』？ 不缺電誰相信？」。本報資料照片 2024選舉2024總統選舉😬 民眾黨幕僚入郭台銘團隊謠言背後 「不滿黃珊珊」茶壺風暴正上演,https://udn.com/news/story/123684/7357787
Udn,核四,侯友宜：能源政策與柯文哲僅核電延役相近 配比不同,要聞,2023-08-09 15:07:27,國民黨總統參選人侯友宜公布能源政策，提倡「以核減煤」，在核電延役的基礎下，加速減煤、減碳，侯友宜表示，他的能源政策與民眾黨總統參選人柯文哲的主張，只是在核電延役上相近，其他有許多不同，包括在能源的配比就完全不一樣。侯友宜今天與國民黨智庫執行長柯志恩、國政顧問團召集人杜紫軍、能源專家梁啟源共同舉行記者會，公布能源政策。侯友宜提倡「以核減煤」，在核電延役的基礎下，加速減煤、減碳，且在供電無虞的大前提進行永續轉型，朝2050年「淨零台灣」目標前進。侯友宜強調，他非常重視核能安全，沒有反對過核電，只要守住核安，當然可以使用核電。現場媒體詢問，侯友宜的能源政策與柯文哲的相近，相比之下有何優勢，柯志恩反問，柯文哲有講這麼清楚嗎、在能源配比有這麼清楚嗎，為什麼會認為兩者相近，相近是因為核能的部分嗎？國民黨認為核能是必要的，但在配比層面上，是國民黨率先提出。侯友宜則說，他的能源政策與柯文哲的主張，只是在核電延役上相近，其他有許多不同，包括在能源的配比就完全不一樣，他的主張是有順序的轉型，步驟清楚。至於外界關心的能源配比，侯友宜指出，2025年民進黨非核家園目標無法達成，再生能源也不可能達到20%；他提出2030減碳台灣，燃煤及燃油、燃氣等排碳能源，將從民進黨規劃2030年合計70%的能源配比，降至59%，排碳量可比民進黨預計目標多減碳20%。侯友宜強調，站在國安角度，天然氣發電占比超過5成，一旦國際供應生變，國內供電立刻受影響，為減低風險，他主張2030年天然氣使用降至45%。侯友宜進一步表示，2035年則拚低碳台灣目標，即乾淨能源過半，其中燃氣比重為43%，燃煤及燃油比重為6%；到2040年則不再使用燃煤發電，燃氣發電比重則降至34%；2050年設定為淨零台灣，包括燃煤、燃油、燃氣等排碳能源全部歸零，再生能源配比達57%，核能占比為18%，而碳中和電力（天然氣+CCUS、氫能與其他）能源配比則為25%。此外，由於侯友宜主張在安全無虞下，推動核四安全重啟，民進黨立委洪申翰質疑，是因為選舉被深藍綁架，侯友宜解釋，重啟核電或是核電延役是國際主流趨勢，像日本、美國、英國、法國、韓國，相信這些國家不是深藍，而是國際趨勢。侯友宜指出，公投曾通過以核養綠，民意是支持這方向，大家應回歸到理性的專業討論以及科學驗證，以這樣的方式擬定能源政策，不要老是說政治。 2024選舉2024總統選舉侯友宜柯文哲核四核電廠😮 你到底在哪？北捷APP「相約列車」定位功能救路癡 6招教你用,https://udn.com/news/story/123307/7357639
Udn,核四,延役核電廠打臉自己？近侯人士：延役與核廢處理兩回事,要聞,2023-08-09 14:21:47,國民黨總統參選人侯友宜9日提出能源政策，當選後將啟動核電廠安全延役，核廢料處理問題再浮上檯面。近侯人士透露，不管延役、除役，核廢料處理可脫鉤來談，且國外都有很多方式，如科學化縮小體積等；他更指核二除役計畫根本還沒通過，核一除役計畫雖已通過，但核反應爐燃料棒都還沒拿出來，目前只拆除周邊設備，都還可以恢復使用。但近侯人士認為，當年怎麼會知道台灣能源會走到缺電危機，當初大家都在討論核電除役，侯才會希望台電做好貯存槽的水土保持與逕流廢水計畫做好，以免意外造成嚴重難以彌補的災害。新北市府過去與台電在核一除役計畫多次交鋒，侯友宜2016年擔任核安監督委員會主委時，就提到核一、核二當初除役關鍵，就是高階核廢料最終處置場沒有確定，要求中央說明清楚。市府為確保安全，當時針對核一除役的乾貯槽水保計畫、逕流水計畫要求台電修正改善，雙方當初鬧上法院，最後法院判決新北市府敗訴。新北市府回應，法院判決部分，目前逕流廢水汙染削減計畫，因當初有市府留有資料，已經核准，但台電的水保計畫，當初市府審查時已把全數資料退回，市府已要求台電盡速送件，就會依照法院要求核定。侯提出核電廠延役，綠營卻認為侯當初的主張「沒有核安、沒有能力處理核廢料，就沒有資格用核電」，根本是自打臉。近侯人士透露，其實核二除役計畫原能會還沒通過，其實只要設備更新，經過安全評估，都還能再繼續使用，國內外都有相關案例；他更指核一廠除役計畫雖然過了，但核反應爐燃料棒還沒拿出來，目前也只拆除周邊設備，包括氣渦輪機、電塔都可以恢復使用。近侯人士認為，大家想要的是穩健的能源政策，核廢料已經有多元處理方式，如科學化處理縮小體積等，但是執政黨至今不敢觸碰，侯也強調一定要做好專業安全評估，讓能源政策回歸專業，更要尊重民意。 2024選舉2024總統選舉侯友宜核四核電廠核廢料😬 民眾黨幕僚入郭台銘團隊謠言背後 「不滿黃珊珊」茶壺風暴正上演,https://udn.com/news/story/123307/7357563
Udn,核四,侯友宜擬延役重啟核電廠 環團批為選舉把核電當萬靈丹,要聞,2023-08-09 14:17:12,國民黨總統參選人侯友宜今表示，未來將研議台灣四座核電廠可否延役、重啟、使用，並成立核四總體安全審查委員會；環團批評，侯友宜端出過去傳統國民黨的核電救國論，把核電當作萬靈丹，為了選舉拋棄堅持多年的核安優先，提出以核減媒方案，卻未提核廢料具體解方，認為總統參選人不該迴避這些問題。侯友宜今表示，他當選總統將完成四項目標，首先，環境永續，要讓核電廠延役，取代燃煤；國家安全，沒有穩定發電，國家產業必會面臨挑戰；降低空汙，確保人民健康；永續轉型，目標是2023減碳、2035低碳、2040無煤、2050淨零供電無虞。侯友宜說，在台灣邁向無媒過程中，2030年要達成燃煤占比14％，排碳能源從民進黨規畫的70％降至60％以下，天然氣比例降至34％，2050年可與國際同步，讓排碳能源全部歸零。綠盟秘書長崔愫欣表示，侯友宜提出的能源政見認同國際上2050淨零排放理念，顯示氣候因應法通過後，國內已有共識，被認同是國家氣候與能源目標，這是唯一可取之處，但要如何達到目標則是總統等級的艱鉅挑戰。但崔愫欣質疑，侯友宜的能源政見沿用馬英九、韓國瑜理念，端出傳統國民黨的核電救國論，不過是把天然氣、再生能源目標都拉低一點，換成核能來取代，但核電在台灣的難題與困境，不見侯友宜提出具體解決之道，卻不諱言把核電拿出來當作萬靈丹，「真的是頗為失望」。崔愫欣說，核一、二、三都是故障機率大增的老舊核電，質疑到期延役卻要強稱繼續延長運轉，是否有做過安全檢查及確認可行性，還是拿新北市民來實驗？另外，多年來尚無法完工的核四還要評估啟用，要浪費10年、500億以上的錢坑，真的還要再考慮嗎？崔愫欣指出，侯友宜多年所說的「核安優先」，如今卻為了選舉說改就改、用過即丟的「堅持」，讓人遺憾，核電重啟並非按一個案件這麼簡單，也不該是政治提款機，負責任的參選人僅提口號是不夠的，若核災發生，首都圈的因應策略為何？核廢料問題至今無人提出具體政策與法案，也無縣市願意接受最終處置場的選址，然而這些都是必須面對的現實問題，總統參選人不應避重就輕，迴避這些多年來無法解決的問題。 2024選舉2024總統選舉侯友宜核四核電廠😬 民眾黨幕僚入郭台銘團隊謠言背後 「不滿黃珊珊」茶壺風暴正上演,https://udn.com/news/story/123307/7357555
Udn,核四,侯友宜拋延役、重啟核電廠 學者讚「務實」仍憂一件事,要聞,2023-08-09 14:11:41,國民黨總統參選人侯友宜今提出，當選總統後將核一、核二、核三延役，在安全無虞下重啟核四。清大核工所特聘教授李敏認同侯友宜的政見「蠻務實、蠻好的政見」。不過李也說，目前還看不到侯如何延役、重啟核電廠的具體政策，跟其他也支持延役、重啟的候選人沒有兩樣。李敏指出，民進黨政府的錯誤能源政策，讓台灣電力系統陷入泥淖。原本預期今年應該會缺電，目前供電量尚可應付是因為經濟發展衰退，並非全盛時期用電量。他認為，侯友宜提出核一、核二、核三延役、重啟核四政見是「蠻務實、蠻好的政見」，但侯友宜沒有說出怎麼延役、重啟。李敏也點出現有問題，像是原能會機關位階9月將被降級，若延役、重啟核電廠，管制單位「名不正言不順 」如何管理？另外，延役、重啟核電廠第一件事是編預算，參選人應提出具體方案，才不會讓預算在不同黨派立委、再生能源團體、環團干擾下，無法通過。李敏說，侯友宜所提出的能源政策，其中能源配比很明確，但沒有具體方案「只有政見沒有政策」。雖然侯提到小型核電廠SMR、核融合，但問題是該如何發展與營運也沒說。他建議，現有核電廠採國有民營，政府將核電廠租給民間業者，業者與國際有聲譽的核電公司共同經營管理，核電廠日常操作委託給台電。民間業者取得使用權後，後續改善或未完工程，工期與經費都是業者責任，政府不必再投入資源，不用國家預算，減少政治干預。國民黨總統參選人侯友宜今提出，當選總統後將核一、核二、核三延役。圖為核一廠核廢料乾式貯存系統。本報系資料照 2024選舉2024總統選舉😬 民眾黨幕僚入郭台銘團隊謠言背後 「不滿黃珊珊」茶壺風暴正上演,https://udn.com/news/story/123684/7357524
Udn,核四,侯友宜喊核電廠延役、重啟核四 經濟部：有實務困難,要聞,2023-08-09 14:11:40,國民黨總統參選人侯友宜今天公布能源政策，喊出要重啟核一至核四、小型核電廠（SMR）列入供電，對此，經濟部表示，除了有實務困難，也不符合業界綠電需求，除了核電議題以外，侯友宜也表示，目標2040年燃煤比率將降為零，天然氣比率會降到34%。經濟部強調，減煤減碳減空汙、確保穩定供電，則是政府已經在做的方向。經濟部表示，侯友宜的顧問杜紫軍擔任行政院副院長時的2016年相比，台電的發電機組空汙排放已經減少6成，尤其在用電大量成長的情況下，仍能減少使用舊型燃煤機組，減用的用量達總發電量的一成，效果相當顯著。經濟部指出，在穩定供電的部分，透過新機組的建置，以及配合再生能源發展，改善電力調度模式，即使在經濟成長、用電成長較2008~2016年時更高的情況下，仍從2016年5月30日的備轉容量率1.64%，逐步走到今年7月，日夜尖峰備轉容量率都有7~10%以上的穩定餘裕。經濟部更說，RE100的綠電不包括核電，因此在出口時有供應鏈綠電壓力的企業，必須買的是不包括核電的綠電，2012年馬前總統所提出的陽光屋頂百萬座、千家海陸風力機，同樣是要發展再生能源，只是過去進度太慢，呼應業界購買綠電的需求，目前才需要加速建置。對於核電廠延役，經濟部表示，不管核一、核二都要面對高階核廢料目前塞滿了反應爐心，無法取出的問題，十多年來，台電與新北市政府針對核一核二的乾貯設施興建，多次訴願與纏訟，侯友宜在未參選前明確表達，「不能老是把核廢料擺在我們新北市」、「沒有能力處理核廢料就不要想用核電。」鄰近的宜蘭、花蓮，或是外島的縣市首長，也有類似表達，都凸顯了處理核廢料的社會工程難度更高。經濟部也表示，核四不僅有加強耐震、核廢難解的問題，更是從設計、建造上就有先天不良的問題，廠房跟設備不相容，導致空間硬塞、動線錯誤、管線複雜，跨黨派立委在公投前到核四考察時，都曾親眼所見。經濟部表示，工程上不可逆的缺憾，台電真正負責測試的前線弟兄都曾在核四親身經歷，這樣的事實曾在2021年公投前向社會報告，也獲得多數民意支持。這樣的討論發生才不到兩年，當時主張歲月靜好、我思故我在的侯友宜，應該還記憶猶新。 2024選舉2024總統選舉侯友宜經濟部核四😬 民眾黨幕僚入郭台銘團隊謠言背後 「不滿黃珊珊」茶壺風暴正上演,https://udn.com/news/story/123307/7357523
Udn,核四,侯友宜擬重啟核一至核四 學者指3大問題認為不樂觀,要聞,2023-08-09 13:56:34,國民黨總統參選人侯友宜今表示，未來將研議台灣四座核電廠可否延役、重啟、使用，並成立核四總體安全審查委員會；中興大學環工系教授莊秉潔指出，侯友宜能源政見有3大問題，質疑以核減煤方式不明確，仍認為以氣減煤為目前最好方案，並直言非核家園政策推動已久，「關鍵時刻真的還要回去嗎？」侯友宜今表示，台灣邁向無媒過程中，2030年要達成燃煤占比14％，排碳能源從民進黨規畫的70％降至60％以下，天然氣比例降至34％，2050年可與國際同步，讓排碳能源全部歸零。對此，莊秉潔表示，在經濟部剛公布的電源開發計畫內容中，規畫新達、麥寮電廠2025年除役、中火2025年6個機組中，4個機組轉成國安備用、部分拆除，2030年達到中火無煤。若以老舊機組除役時程來看，以核減媒跟以氣減媒都差不多。莊秉潔說，現階段來看，侯友宜以核減媒的替代燃煤方式，應是讓核能維持多一點發電量，而經濟部則是想推協和燃氣及其他燃氣機組，現在的差異是要用核減媒，還是用氣減媒。莊秉潔指出，侯友宜以核減媒的方式有3大問題，第一，安全規範問題，核一、二目前推滿核廢料，若要延役有先天性問題，既有燃料棒是否可以退出冷卻池，從冷卻池拿出後有無地方可以放置，就算在國際間，延役也不是簡單的事情，尤其福島核災後，全球對於核電廠延役有更多安全規範，因此日本想要延役，實際上能重啟的並不多，核一、二也要用同樣標準審視，「個人認為並不樂觀」，光是要仿造日本程序就很複雜。第二，核災問題，核一、二都在北部，以核二來講，若不幸造成核災後，北部有71％的土地就跟福島一樣成為永久撤離區，現在好不容易核一、二廠均除役，難道還要恢復，讓台灣受到威脅嗎？第三，成本問題，核電需要面對核廢料問題，過去估算核廢料的成本僅有看管200年及回饋基金，但其實核廢料需要看管10萬年，加上回饋基金的編列，估算一度電的成本高達20元。莊秉潔補充，現今歐洲不少國家都有天然氣橋接，主因是天然氣可快速啟動，搭配再生能源如光電、風電的特性，兩者為完美組合，但用核電就沒這些好處，核能很多時候與再生能源不匹配，晚上沒光，核能發電也上不去，白天有光，核能發電也降不下來，因此以氣減媒仍是目前最好方案。 2024選舉2024總統選舉侯友宜核電核四,https://udn.com/news/story/123307/7357479
